symbol,date,open,high,low,close,volume,quote_volume
BTCUSDT,2024-04-29,63036.11,64736.7,60551.72,60791.91,7291.88209,456055299.4359395
ETHUSDT,2024-04-29,3182.3,3250.91,2966.74,2993.96,96876.2479,301985457.30329
ETHUSDT,2024-04-30,2993.96,3029.31,2817.35,2885.45,112584.8119,331027738.806072
BTCUSDT,2024-04-30,60791.91,61064.93,56571.0,56885.95,11281.095296,663277121.8227624
BTCUSDT,2024-05-01,56885.95,59467.95,56636.36,59263.71,10626.929736,615954439.3839314
ETHUSDT,2024-05-01,2885.45,3015.39,2869.08,2990.47,107004.6291,315701469.638622
ETHUSDT,2024-05-02,2990.47,3085.72,2958.87,3075.61,89478.9673,268885800.217172
BTCUSDT,2024-05-02,59263.71,62117.65,58628.5,61679.4,9526.759511,569863081.9903563
ETHUSDT,2024-05-03,3075.61,3168.19,3062.75,3126.72,71107.9364,221141018.696278
BTCUSDT,2024-05-03,61679.4,64542.02,61538.49,63605.83,8193.459838,516824208.57485086
ETHUSDT,2024-05-04,3126.72,3171.0,3073.34,3160.09,78053.1627,243389935.748879
BTCUSDT,2024-05-04,63605.83,64632.11,62890.63,64433.8,7923.078629,504376125.40793115
BTCUSDT,2024-05-05,64433.8,65500.0,62916.53,63625.68,5480.738722,351192859.3826483
ETHUSDT,2024-05-05,3160.09,3221.78,3056.64,3089.62,46905.3396,147335583.629426
ETHUSDT,2024-05-06,3089.62,3130.09,3023.0,3071.38,66053.993,203338854.832723
BTCUSDT,2024-05-06,63625.68,64399.42,62703.57,63742.21,5905.058678,375634034.8722814
ETHUSDT,2024-05-07,3071.38,3079.67,2978.24,3007.32,62399.9196,188586436.178363
BTCUSDT,2024-05-07,63742.21,63894.04,61778.9,62273.89,5600.842493,350663991.66838664
BTCUSDT,2024-05-08,62273.89,62757.64,60619.5,62162.25,5243.673408,322619944.05832905
ETHUSDT,2024-05-08,3007.32,3023.59,2937.09,3005.92,63379.5499,189337664.085799
BTCUSDT,2024-05-09,62162.25,63464.24,60701.0,60920.26,4803.635811,300386376.28106743
ETHUSDT,2024-05-09,3005.92,3059.04,2907.89,2918.52,59052.1905,178022093.292901
BTCUSDT,2024-05-10,60920.26,61513.77,60200.61,61172.52,5159.045453,313745658.54537
ETHUSDT,2024-05-10,2918.52,2945.56,2878.45,2925.93,59499.7901,173187264.062658
BTCUSDT,2024-05-11,61172.52,61555.16,60608.2,61410.16,3075.329366,187747610.6790546
ETHUSDT,2024-05-11,2925.93,2944.0,2901.83,2938.01,28143.786,82250982.041983
ETHUSDT,2024-05-12,2938.01,2995.87,2864.99,2961.27,57574.0473,169681207.927983
BTCUSDT,2024-05-12,61410.16,63282.58,60766.66,63008.22,5187.868735,322969909.6703435
BTCUSDT,2024-05-13,63008.22,63452.38,61141.02,61783.51,6008.329309,375038110.12360185
ETHUSDT,2024-05-13,2961.27,2977.84,2870.64,2898.82,72555.8355,213108225.017422
BTCUSDT,2024-05-14,61783.51,65067.9,61161.58,64719.32,5489.18558,343557593.47226864
ETHUSDT,2024-05-14,2898.82,2992.0,2862.2,2977.43,51690.7528,150858862.157248
ETHUSDT,2024-05-15,2977.43,3041.38,2931.22,2956.62,107147.9229,320626409.469168
BTCUSDT,2024-05-15,64719.32,66746.27,64706.72,65824.75,9707.645557,640434196.5092345
BTCUSDT,2024-05-16,65824.75,67438.87,64611.79,67196.42,9203.445847,603088543.0730456
ETHUSDT,2024-05-16,2956.62,3117.65,2923.57,3111.34,117086.5921,346782350.852925
ETHUSDT,2024-05-17,3111.34,3146.59,3067.87,3110.83,58142.4817,180693834.1241
BTCUSDT,2024-05-17,67196.42,67365.84,66223.68,66808.39,5463.209726,365619049.20674115
ETHUSDT,2024-05-18,3110.83,3136.35,3063.64,3077.38,22644.8683,70423939.441861
BTCUSDT,2024-05-18,66808.39,67700.0,66679.5,66898.26,2190.392668,146715749.84410557
BTCUSDT,2024-05-19,66898.26,67486.46,65890.0,67418.78,2781.319687,185770160.3432938
ETHUSDT,2024-05-19,3077.38,3139.25,3048.56,3118.3,31570.6579,97618657.840909
BTCUSDT,2024-05-20,67418.78,71963.0,67380.84,69823.46,20244.679981,1433598916.3351126
ETHUSDT,2024-05-20,3118.3,3834.94,3110.77,3777.77,268876.33,983567851.934014
ETHUSDT,2024-05-21,3777.77,3840.74,3654.34,3761.85,121183.4498,455059862.691134
BTCUSDT,2024-05-21,69823.46,70591.41,69167.44,70449.79,12119.263275,846626869.1846925
ETHUSDT,2024-05-22,3761.85,3947.85,3701.0,3812.96,157982.3333,602514308.155977
BTCUSDT,2024-05-22,70449.79,70666.66,67622.14,68075.8,10090.082718,698702236.4050322
ETHUSDT,2024-05-23,3812.96,3903.14,3529.13,3694.01,107476.5605,404134138.778107
BTCUSDT,2024-05-23,68075.8,68417.59,66325.62,68324.11,7011.572586,473806956.11764383
BTCUSDT,2024-05-24,68324.11,69592.95,67939.39,68929.41,5691.40995,391664987.00472796
ETHUSDT,2024-05-24,3694.01,3778.26,3655.56,3743.89,45810.3426,171158134.4357
BTCUSDT,2024-05-25,68929.41,69541.69,68639.8,68845.99,2260.471844,156209553.52140334
ETHUSDT,2024-05-25,3743.89,3875.0,3731.27,3832.94,35705.2881,134854460.259602
BTCUSDT,2024-05-26,68845.99,70523.7,68195.38,70373.05,2515.294085,173127540.3879086
ETHUSDT,2024-05-26,3832.94,3977.36,3818.74,3963.82,20033.8943,77509172.527985
BTCUSDT,2024-05-27,70373.05,70676.0,67485.38,68376.7,7862.604215,540521789.3299214
ETHUSDT,2024-05-27,3963.82,3974.68,3822.73,3861.42,67555.4358,262005887.556234
BTCUSDT,2024-05-28,68376.7,68935.0,67280.0,67385.25,6342.188855,432244081.8008795
ETHUSDT,2024-05-28,3861.42,3887.99,3751.13,3759.92,6936.513,26558548.360957
BTCUSDT,2024-05-29,67385.25,68818.17,67137.17,68531.19,5976.506139,405238257.59531415
ETHUSDT,2024-05-29,3759.92,3801.94,3703.02,3776.1,14941.9155,56029111.143945
BTCUSDT,2024-05-30,68531.19,69507.42,67212.03,67212.7,5305.003982,363033188.2998507
ETHUSDT,2024-05-30,3776.1,3847.96,3719.66,3744.8,49414.2432,186226481.100737
BTCUSDT,2024-05-31,67212.7,67999.97,66669.0,67692.5,3076.374844,207806472.7845888
ETHUSDT,2024-05-31,3744.8,3814.0,3723.98,3798.77,45317.4063,171303789.685451
BTCUSDT,2024-06-01,67692.5,68459.0,67379.37,68145.33,1845.906093,125179764.21078877
ETHUSDT,2024-06-01,3798.77,3838.07,3771.64,3798.98,22684.1365,86367555.35457
BTCUSDT,2024-06-02,68145.33,70273.96,67306.45,69612.35,3665.893172,252020022.7260393
ETHUSDT,2024-06-02,3798.98,3850.0,3753.14,3796.7,29904.3171,113805116.698184
BTCUSDT,2024-06-03,69612.35,70487.35,68576.92,70438.39,3977.783568,275162867.05965537
ETHUSDT,2024-06-03,3796.7,3817.27,3731.68,3810.61,43509.0568,164105473.693956
BTCUSDT,2024-06-04,70438.39,71703.34,70100.0,71571.31,7943.539779,563185685.8537627
ETHUSDT,2024-06-04,3810.61,3839.0,3776.35,3813.35,92882.399,353567118.804596
BTCUSDT,2024-06-05,71571.31,71744.2,70733.14,71298.05,8922.306545,634752086.4777275
ETHUSDT,2024-06-05,3813.35,3886.63,3796.3,3845.0,109136.1299,420322085.018296
BTCUSDT,2024-06-06,71298.05,71990.0,70133.33,71109.19,8408.157547,597252697.2508196
ETHUSDT,2024-06-06,3845.0,3854.74,3760.05,3800.84,98428.4076,375075688.308767
BTCUSDT,2024-06-07,71109.19,71190.0,68380.0,69422.33,6279.533979,436092823.7915031
ETHUSDT,2024-06-07,3800.84,3808.0,3575.0,3687.49,83008.7044,305945889.847387
ETHUSDT,2024-06-08,3687.49,3712.49,3666.21,3690.12,23044.5867,84849564.049251
BTCUSDT,2024-06-08,69422.33,69776.74,69137.89,69508.67,4022.085962,279026457.7563229
ETHUSDT,2024-06-09,3690.12,3721.01,3644.47,3701.72,2047.4659,7553172.13332
BTCUSDT,2024-06-09,69508.67,70181.81,69172.9,70063.48,3708.385511,258027403.0723077
ETHUSDT,2024-06-10,3701.72,3705.08,3432.93,3446.64,4261.4217,15180454.970963
BTCUSDT,2024-06-10,70063.48,70125.0,66032.9,66240.73,5149.667383,351256201.7077809
ETHUSDT,2024-06-11,3446.64,3656.22,3432.48,3618.44,4239.7368,15040307.878365
BTCUSDT,2024-06-11,66240.73,70000.0,66168.0,69728.8,4903.267168,332610698.5711934
ETHUSDT,2024-06-12,3618.44,3624.64,3434.27,3443.26,33131.9336,116114763.754579
BTCUSDT,2024-06-12,69728.8,69859.64,66366.67,66470.49,4723.032816,321472239.92446035
BTCUSDT,2024-06-13,66470.49,67352.94,66269.7,66388.09,3581.269521,239505409.50701615
ETHUSDT,2024-06-13,3443.26,3532.02,3428.58,3462.45,34708.7487,121220357.996695
ETHUSDT,2024-06-14,3462.45,3593.42,3362.75,3566.17,42955.8023,149570841.141321
BTCUSDT,2024-06-14,66388.09,66625.0,65080.0,66319.59,3988.060149,263283548.17391056
ETHUSDT,2024-06-15,3566.17,3611.29,3536.7,3592.1,31896.5273,113695568.065153
BTCUSDT,2024-06-15,66319.59,66784.17,65862.08,66702.11,3488.091553,231239789.81035626
ETHUSDT,2024-06-16,3592.1,3653.83,3487.42,3497.9,40389.0018,144423722.719816
BTCUSDT,2024-06-16,66702.11,66972.2,65130.0,65364.87,3391.214118,224512002.3968519
ETHUSDT,2024-06-17,3497.9,3577.41,3352.47,3424.08,46229.9961,159854443.944286
BTCUSDT,2024-06-17,65364.87,67288.89,64280.48,64693.82,4777.999403,313656860.1719725
ETHUSDT,2024-06-18,3424.08,3584.61,3387.6,3529.42,43545.3257,152421715.602075
BTCUSDT,2024-06-18,64693.82,65716.71,64055.78,64928.5,3865.806924,251524706.31041586
ETHUSDT,2024-06-19,3529.42,3625.57,3491.41,3506.57,39867.7374,142091747.284565
BTCUSDT,2024-06-19,64928.5,66478.0,64654.0,64828.08,3638.102217,237640394.5328353
BTCUSDT,2024-06-20,64828.08,65210.8,63389.0,63738.21,3681.810727,237443317.23245198
ETHUSDT,2024-06-20,3506.57,3541.67,3446.44,3492.86,41204.6847,144385078.148391
ETHUSDT,2024-06-21,3492.86,3546.94,3470.8,3505.72,34529.6855,120959101.219858
BTCUSDT,2024-06-21,63738.21,64535.0,63470.59,64304.44,3165.756628,203257584.9098315
ETHUSDT,2024-06-22,3505.72,3521.28,3471.86,3474.8,32775.4794,114792222.966695
BTCUSDT,2024-06-22,64304.44,64522.56,64066.27,64098.48,3002.955575,193218450.636019
BTCUSDT,2024-06-23,64098.48,64185.85,60600.0,60850.2,4042.910089,252872773.24002662
ETHUSDT,2024-06-23,3474.8,3482.94,3240.83,3280.27,48392.7323,163352331.153629
BTCUSDT,2024-06-24,60850.2,62140.4,58484.81,61811.5,5029.963577,304775453.6538991
ETHUSDT,2024-06-24,3280.27,3425.37,3243.0,3419.97,46763.286,156282072.340478
ETHUSDT,2024-06-25,3419.97,3429.55,3346.95,3361.86,37501.3552,127201165.152807
BTCUSDT,2024-06-25,61811.5,62476.92,61143.75,61470.89,3774.236952,232909350.33268622
BTCUSDT,2024-06-26,61470.89,62388.0,60618.0,61582.19,4020.730749,245695541.75794902
ETHUSDT,2024-06-26,3361.86,3476.34,3325.83,3452.16,40230.7392,136500284.837302
BTCUSDT,2024-06-27,61582.19,62212.69,60744.9,61057.81,3637.033159,223932807.5151977
ETHUSDT,2024-06-27,3452.16,3487.5,3403.7,3413.47,40398.356,139289321.087015
BTCUSDT,2024-06-28,61057.81,61219.3,60053.9,61110.01,3708.845887,225445013.12551692
ETHUSDT,2024-06-28,3413.47,3416.98,3366.24,3394.3,37363.5936,126647378.612325
BTCUSDT,2024-06-29,61110.01,61863.17,60722.22,61719.99,3589.42589,219665107.7758903
ETHUSDT,2024-06-29,3394.3,3404.61,3353.85,3400.46,33697.9376,114037345.849306
ETHUSDT,2024-06-30,3400.46,3524.04,3391.79,3474.64,39088.7033,135300856.414275
BTCUSDT,2024-06-30,61719.99,63802.81,61590.2,63147.89,4146.714056,260341058.86685878
ETHUSDT,2024-07-01,3474.64,3499.0,3401.56,3416.25,33179.5166,114487890.913885
BTCUSDT,2024-07-01,63147.89,63858.97,61843.6,61954.77,3740.524741,235255361.70265645
ETHUSDT,2024-07-02,3416.25,3433.64,3275.39,3304.23,36645.2785,123358600.269592
BTCUSDT,2024-07-02,61954.77,62383.1,59618.74,60184.68,3539.340829,216389165.23662624
BTCUSDT,2024-07-03,60184.68,60660.38,56774.19,58155.6,5209.597296,305835181.48529124
ETHUSDT,2024-07-03,3304.23,3322.1,3090.0,3139.1,60363.4243,193917708.614549
ETHUSDT,2024-07-04,3139.1,3169.55,2811.0,2991.04,80521.9126,239373833.523378
BTCUSDT,2024-07-04,58155.6,58811.9,53547.01,56647.98,6905.229282,386719962.87442356
ETHUSDT,2024-07-05,2991.04,3030.0,2955.15,3019.99,45171.0305,134997794.977251
BTCUSDT,2024-07-05,56647.98,57435.35,55818.82,57318.23,4298.306457,243210721.96277326
ETHUSDT,2024-07-06,3019.99,3080.64,2955.51,2970.73,42779.0382,129697687.619226
BTCUSDT,2024-07-06,57318.23,58471.9,56580.14,56831.62,3899.580002,224936262.88362706
ETHUSDT,2024-07-07,2970.73,3096.69,2823.08,2969.63,69877.4435,206551499.623822
BTCUSDT,2024-07-07,56831.62,58200.0,54278.07,55760.13,5586.741403,314366530.2069498
BTCUSDT,2024-07-08,55760.13,58128.67,55436.37,57470.49,4556.658517,259289119.59383422
ETHUSDT,2024-07-08,2969.63,3113.87,2945.47,3068.31,57664.3202,175505783.703226
BTCUSDT,2024-07-09,57470.49,59460.36,57334.6,57705.89,4601.145908,267665077.6380789
ETHUSDT,2024-07-09,3068.31,3129.6,3024.47,3122.95,40543.6354,125077652.762236
BTCUSDT,2024-07-10,57705.89,59509.8,57071.18,57408.75,4240.183127,245716126.09534517
ETHUSDT,2024-07-10,3122.95,3216.68,3055.26,3117.88,46691.7378,145887911.744526
BTCUSDT,2024-07-11,57408.75,58269.23,56557.64,58209.15,3901.019854,223572471.5805396
ETHUSDT,2024-07-11,3117.88,3149.5,3047.0,3131.82,43054.1738,133379213.151054
BTCUSDT,2024-07-12,58209.15,58884.61,57153.06,58833.16,3784.746038,219810570.24611995
ETHUSDT,2024-07-12,3131.82,3170.81,3090.36,3155.78,36772.8903,115299158.295246
ETHUSDT,2024-07-13,3155.78,3224.73,3144.44,3190.04,38758.4582,123307210.284506
BTCUSDT,2024-07-13,58833.16,60393.94,58262.9,60062.92,3835.16351,228230300.8220667
BTCUSDT,2024-07-14,60062.92,63307.69,59859.15,63013.41,4357.047384,268971833.99867105
ETHUSDT,2024-07-14,3190.04,3394.9,3183.25,3367.68,39685.1946,130420775.329359
BTCUSDT,2024-07-15,63013.41,64985.72,62381.34,64872.62,4184.934001,266955424.78510788
ETHUSDT,2024-07-15,3367.68,3497.3,3347.84,3476.54,47283.3278,161855073.417753
ETHUSDT,2024-07-16,3476.54,3515.61,3414.0,3437.76,39016.2544,135348225.510003
BTCUSDT,2024-07-16,64872.62,66096.43,64117.26,64730.91,4228.408898,275361715.57372624
BTCUSDT,2024-07-17,64730.91,65100.0,63420.0,63543.17,3860.392549,249038053.4861364
ETHUSDT,2024-07-17,3437.76,3489.31,3377.61,3389.95,34383.0929,117820678.500304
BTCUSDT,2024-07-18,63543.17,65887.56,63239.44,65806.05,3380.130139,216656937.96580103
ETHUSDT,2024-07-18,3389.95,3473.84,3368.71,3464.33,35162.2637,120170548.795216
BTCUSDT,2024-07-19,65806.05,67376.35,65794.6,66804.63,3470.663504,231243889.8501872
ETHUSDT,2024-07-19,3464.33,3540.0,3463.74,3502.67,39152.0722,136955650.984109
ETHUSDT,2024-07-20,3502.67,3539.0,3477.11,3500.19,34723.9024,121771418.473378
BTCUSDT,2024-07-20,66804.63,67575.0,66591.06,67169.99,3161.02818,211980721.4384394
BTCUSDT,2024-07-21,67169.99,68457.97,65793.1,67078.57,3496.380329,235904823.05317944
ETHUSDT,2024-07-21,3500.19,3562.57,3412.07,3456.71,40629.8252,141954947.017682
ETHUSDT,2024-07-22,3456.71,3540.24,3422.98,3454.98,39382.9524,136791888.640851
BTCUSDT,2024-07-22,67078.57,68243.24,65976.61,66579.51,3738.247959,250713721.95087835
BTCUSDT,2024-07-23,66579.51,67087.99,65463.95,66174.0,3321.132663,219537207.1060252
ETHUSDT,2024-07-23,3454.98,3499.0,3390.44,3415.65,36316.923,125457081.987757
BTCUSDT,2024-07-24,66174.0,66700.0,63461.03,64776.38,3970.221594,256984897.26421756
ETHUSDT,2024-07-24,3415.65,3432.0,3107.44,3142.81,56235.6351,181811281.560082
BTCUSDT,2024-07-25,64776.38,67987.0,64362.2,67546.91,3960.384148,262992645.71040455
ETHUSDT,2024-07-25,3142.81,3275.05,3088.16,3255.02,44206.9724,141790886.832337
BTCUSDT,2024-07-26,67546.91,69395.28,67308.75,68836.11,3065.110411,208552978.6418801
ETHUSDT,2024-07-26,3255.02,3327.86,3243.07,3280.95,40482.9328,132428446.785649
ETHUSDT,2024-07-27,3280.95,3293.79,3191.3,3269.25,45542.2679,148065525.535629
BTCUSDT,2024-07-27,68836.11,69150.94,66658.11,67644.4,4595.741846,312049701.9808172
ETHUSDT,2024-07-28,3269.25,3396.48,3251.17,3308.49,45216.5569,150273190.21998
BTCUSDT,2024-07-28,67644.4,70067.52,67616.1,68103.91,3858.954534,265629296.2805242
ETHUSDT,2024-07-29,3308.49,3364.83,3258.65,3320.98,38696.3396,128493931.180488
BTCUSDT,2024-07-29,68103.91,68131.54,65540.7,66220.14,3757.796686,250900989.80443105
ETHUSDT,2024-07-30,3320.98,3349.39,3233.6,3302.68,39458.4389,130101275.057822
BTCUSDT,2024-07-30,66220.14,66838.75,65318.18,66393.28,3419.581337,226179075.79785874
ETHUSDT,2024-07-31,3302.68,3327.0,3103.38,3117.34,52946.6345,170039313.177098
BTCUSDT,2024-07-31,66393.28,66820.72,62705.49,62937.82,4114.868544,266027160.85351944
BTCUSDT,2024-08-01,62937.82,65662.05,62313.23,63444.68,4845.684208,310654695.36652356
ETHUSDT,2024-08-01,3117.34,3218.63,2987.11,3040.24,58789.3023,183774886.808743
BTCUSDT,2024-08-02,63444.68,63609.06,60529.41,60878.96,4152.141905,257261995.44037288
ETHUSDT,2024-08-02,3040.24,3048.88,2914.44,2942.95,48892.3228,146200251.879296
BTCUSDT,2024-08-03,60878.96,61282.1,58960.0,59086.6,4133.97874,250334948.05785897
ETHUSDT,2024-08-03,2942.95,2956.46,2820.83,2827.55,53867.4164,156365634.256525
ETHUSDT,2024-08-04,2827.55,2838.13,2111.97,2451.37,318948.4674,755461774.24136
BTCUSDT,2024-08-04,59086.6,59571.63,49031.91,54322.28,21094.276923,1123711559.7848153
ETHUSDT,2024-08-05,2451.37,2554.47,2364.15,2528.2,137143.5788,338528006.133499
BTCUSDT,2024-08-05,54322.28,56616.82,52551.23,56412.38,8668.898588,475271920.2518996
ETHUSDT,2024-08-06,2528.2,2550.0,2364.82,2413.3,103418.6723,255969643.148622
BTCUSDT,2024-08-06,56412.38,57711.24,55534.1,56073.67,5372.229307,304575099.28278226
ETHUSDT,2024-08-07,2413.3,2525.0,2309.09,2506.82,98675.3454,237917198.663921
BTCUSDT,2024-08-07,56073.67,59479.43,54567.87,59405.49,5689.193786,322335785.06011605
BTCUSDT,2024-08-08,59405.49,62701.75,59254.28,59812.85,5016.522342,304260015.8573747
ETHUSDT,2024-08-08,2506.82,2724.34,2503.61,2558.4,87557.4885,230024198.670899
ETHUSDT,2024-08-09,2558.4,2644.44,2553.49,2599.1,51860.7303,135101049.349992
BTCUSDT,2024-08-09,59812.85,61444.0,59725.69,60512.11,3853.020957,233360711.46094552
ETHUSDT,2024-08-10,2599.1,2718.1,2589.68,2613.49,47884.1757,126199795.53319
BTCUSDT,2024-08-10,60512.11,61830.98,59954.97,60124.49,3367.291724,205027700.04540104
ETHUSDT,2024-08-11,2613.49,2721.35,2510.0,2688.84,86041.5662,224035629.585433
BTCUSDT,2024-08-11,60124.49,60692.31,57654.01,60195.74,5583.924565,329830319.43221825
BTCUSDT,2024-08-12,60195.74,60398.22,58422.3,59472.41,4620.790462,273637293.7994354
ETHUSDT,2024-08-12,2688.84,2749.36,2611.54,2652.19,63825.2008,170485862.959365
ETHUSDT,2024-08-13,2652.19,2779.2,2633.42,2674.01,66468.1698,179960190.076915
BTCUSDT,2024-08-13,59472.41,61733.33,58837.83,59449.38,4657.631468,282550594.396311
ETHUSDT,2024-08-14,2674.01,2680.0,2589.66,2668.6,53338.3822,141336748.365945
BTCUSDT,2024-08-14,59449.38,59759.03,57700.0,59682.47,3899.875249,229140851.18944
ETHUSDT,2024-08-15,2668.6,2674.81,2516.47,2569.56,54505.0817,140862906.129108
BTCUSDT,2024-08-15,59682.47,59829.87,56109.39,58052.68,5353.920824,310441676.99882215
BTCUSDT,2024-08-16,58052.68,59791.71,57980.95,59366.93,3821.386649,226043674.77771965
ETHUSDT,2024-08-16,2569.56,2629.89,2564.22,2606.74,50989.9809,132621535.83054
ETHUSDT,2024-08-17,2606.74,2687.38,2594.84,2672.01,42804.3942,112344020.209525
BTCUSDT,2024-08-17,59366.93,60254.17,59144.39,59827.05,3488.771444,208013395.26099908
BTCUSDT,2024-08-18,59827.05,59907.21,57807.06,58554.92,4134.766814,243091746.72788432
ETHUSDT,2024-08-18,2672.01,2677.78,2564.67,2584.57,47261.5553,123985252.302959
BTCUSDT,2024-08-19,58554.92,61347.83,58380.0,58825.22,4466.681939,267740922.7692528
ETHUSDT,2024-08-19,2584.57,2694.68,2555.34,2574.87,49318.9309,129997380.485427
ETHUSDT,2024-08-20,2574.87,2616.73,2536.73,2601.97,52237.4309,135127809.359932
BTCUSDT,2024-08-20,58825.22,60198.69,58588.24,59512.21,4541.100191,269538715.9912073
ETHUSDT,2024-08-21,2601.97,2662.62,2584.86,2599.74,48193.6111,126501011.24131
BTCUSDT,2024-08-21,59512.21,61790.31,59384.62,60435.78,4089.943992,248683761.55057546
ETHUSDT,2024-08-22,2599.74,2698.87,2598.01,2670.32,49222.8951,130130966.221392
BTCUSDT,2024-08-22,60435.78,62305.7,60150.0,61541.34,4132.931009,251620736.87845415
BTCUSDT,2024-08-23,61541.34,64937.5,61347.83,63984.9,3884.816813,247868589.70620683
ETHUSDT,2024-08-23,2670.32,2798.46,2662.69,2761.14,48447.338,133261571.764792
ETHUSDT,2024-08-24,2761.14,2819.93,2732.32,2762.8,44014.7077,121767292.301823
BTCUSDT,2024-08-24,63984.9,64478.72,63546.91,64134.43,3398.348555,217676370.16887006
ETHUSDT,2024-08-25,2762.8,2790.94,2703.0,2721.41,45697.2969,125469603.496561
BTCUSDT,2024-08-25,64134.43,64991.46,63100.0,63540.62,3655.085238,233907020.8346593
ETHUSDT,2024-08-26,2721.41,2731.71,2559.07,2579.16,46011.1188,122517323.394702
BTCUSDT,2024-08-26,63540.62,63840.55,61507.75,61700.0,4101.033204,257658700.92903733
ETHUSDT,2024-08-27,2579.16,2592.0,2394.33,2496.39,78644.3475,195478258.244934
BTCUSDT,2024-08-27,61700.0,62182.46,58100.0,58991.5,5246.007827,314452319.2142464
BTCUSDT,2024-08-28,58991.5,61132.04,57901.63,60754.5,4547.480627,270417850.43723315
ETHUSDT,2024-08-28,2496.39,2594.98,2457.04,2575.36,62353.1843,158041719.267435
BTCUSDT,2024-08-29,60754.5,60931.27,57951.22,58070.46,4515.666514,267978747.30174184
ETHUSDT,2024-08-29,2575.36,2585.26,2435.63,2448.7,61083.5847,153928572.164443
ETHUSDT,2024-08-30,2448.7,2540.11,2433.0,2518.74,45879.7941,115250625.346113
BTCUSDT,2024-08-30,58070.46,59413.0,57720.0,58978.74,3485.686871,205548554.32057798
BTCUSDT,2024-08-31,58978.74,59111.11,57222.0,58203.81,4208.804915,245899668.87536103
ETHUSDT,2024-08-31,2518.74,2528.11,2438.68,2480.72,54717.345,136125813.293694
ETHUSDT,2024-09-01,2480.72,2537.08,2401.0,2513.24,56262.4977,139134219.776595
BTCUSDT,2024-09-01,58203.81,58795.19,57132.44,58557.58,4207.514159,244098410.9370146
BTCUSDT,2024-09-02,58557.58,59771.72,57568.35,57713.2,3789.985752,223051847.43940502
ETHUSDT,2024-09-02,2513.24,2563.69,2437.17,2444.72,47707.8437,119911224.315895
ETHUSDT,2024-09-03,2444.72,2469.55,2310.0,2454.58,66587.3593,160322789.220928
BTCUSDT,2024-09-03,57713.2,58241.29,55617.2,58129.14,4983.917724,284336238.7591481
BTCUSDT,2024-09-04,58129.14,58500.12,55805.56,55972.83,4275.575297,245157507.90170243
ETHUSDT,2024-09-04,2454.58,2489.03,2355.96,2371.2,55968.1409,135551436.80812
ETHUSDT,2024-09-05,2371.2,2408.35,2270.0,2290.63,71546.3118,169027329.466886
BTCUSDT,2024-09-05,55972.83,56999.0,53877.0,54065.07,4767.966942,266640422.53831425
ETHUSDT,2024-09-06,2290.63,2310.99,2151.91,2300.13,76121.2898,170995339.018313
BTCUSDT,2024-09-06,54065.07,54830.0,52590.35,54777.41,4901.83094,264559765.7317006
ETHUSDT,2024-09-07,2300.13,2308.92,2240.82,2245.18,51282.6024,117104638.068375
BTCUSDT,2024-09-07,54777.41,54840.56,53650.01,53683.22,4153.241806,225523196.43574387
BTCUSDT,2024-09-08,53683.22,55796.9,53631.94,55389.51,4446.870201,244165839.1874014
ETHUSDT,2024-09-08,2245.18,2338.46,2242.97,2292.47,58108.6095,133594590.175742
BTCUSDT,2024-09-09,55389.51,58000.0,55358.4,56600.02,4889.182419,278035289.27138007
ETHUSDT,2024-09-09,2292.47,2378.31,2291.36,2324.75,63007.8371,147768751.387697
BTCUSDT,2024-09-10,56600.02,58044.16,55584.27,56712.49,4476.068553,254355130.07355747
ETHUSDT,2024-09-10,2324.75,2400.0,2278.56,2325.97,61403.0804,143866221.377074
BTCUSDT,2024-09-11,56712.49,58597.72,56651.33,57492.23,4456.256922,257603145.36645818
ETHUSDT,2024-09-11,2325.97,2390.0,2315.51,2322.73,54184.4778,127378279.870392
BTCUSDT,2024-09-12,57492.23,59722.85,57474.16,59665.74,4036.448827,234572026.47087288
ETHUSDT,2024-09-12,2322.73,2410.82,2321.77,2406.56,53335.3609,125629169.887454
BTCUSDT,2024-09-13,59665.74,60598.79,59293.48,59866.71,3599.558966,215968933.65847647
ETHUSDT,2024-09-13,2406.56,2464.42,2395.61,2418.59,52571.621,127484855.821286
ETHUSDT,2024-09-14,2418.59,2430.0,2380.0,2408.77,50407.7813,121709520.039861
BTCUSDT,2024-09-14,59866.71,60373.75,59381.58,60345.99,3660.652966,219691705.93990168
ETHUSDT,2024-09-15,2408.77,2408.92,2254.19,2288.25,59229.2728,137249503.124905
BTCUSDT,2024-09-15,60345.99,60346.0,57577.0,57885.9,3874.37568,228213723.45478162
BTCUSDT,2024-09-16,57885.9,61307.14,57494.0,61114.15,4328.157236,254175406.2380075
ETHUSDT,2024-09-16,2288.25,2392.8,2263.56,2383.11,59568.8912,137205501.802468
BTCUSDT,2024-09-17,61114.15,61236.8,59313.86,59450.0,4122.684135,248168725.02079183
ETHUSDT,2024-09-17,2383.11,2389.22,2277.33,2296.39,52563.5167,122397183.905938
BTCUSDT,2024-09-18,59450.0,63508.24,59196.31,63160.03,4621.696167,284080430.8221007
ETHUSDT,2024-09-18,2296.39,2452.39,2288.6,2439.79,56780.7689,135140523.216849
BTCUSDT,2024-09-19,63160.03,64125.0,62594.6,63158.01,4069.281273,257780104.5702398
ETHUSDT,2024-09-19,2439.79,2571.29,2433.33,2559.33,53512.0984,134092940.615306
