date,upbit_price,upbit_open,upbit_high,upbit_low,binance_price,binance_open,binance_high,binance_low,bitget_price,bitget_open,bitget_high,bitget_low,bybit_price,bybit_open,bybit_high,bybit_low,krw_usd
2024-04-04,99361000.0,96502000.0,99912000.0,95598000.0,68487.79,65963.27,69309.91,65064.52,68206.53,67638.35,69307.63,65964.3,68494.29,65963.09,69324.99,65061.3,1349.1
2024-04-05,98394000.0,99445000.0,99669000.0,96800000.0,67820.62,68487.8,68756.67,65952.56,68094.4,68206.53,68371.45,67313.09,67825.07,68494.29,68756.34,65955.0,1346.8
2024-04-06,99023000.0,98385000.0,99888000.0,97745000.0,68896.0,67820.63,69692.0,67447.83,69541.48,68094.4,69887.2,67936.5,68894.75,67825.07,69683.09,67454.28,1349.3
2024-04-07,99369000.0,99000000.0,100450000.0,98976000.0,69360.39,68896.0,70326.29,68824.0,71770.71,69541.48,72788.2,68870.0,69352.38,68894.75,70334.3,68812.49,1350.55
2024-04-08,102101000.0,99369000.0,103084000.0,99100000.0,71620.0,69360.38,72797.99,69043.24,69276.9,71770.71,72100.99,68550.0,71630.31,69352.38,72784.7,69040.0,1351.8
2024-04-09,99350000.0,102050000.0,102399000.0,98400000.0,69146.0,71620.0,71758.19,68210.0,68658.59,69276.9,69590.93,67518.5,69140.58,71630.31,71766.96,68180.01,1353.6
2024-04-10,100600000.0,99409000.0,101750000.0,97614000.0,70631.08,69146.0,71172.08,67518.0,70002.67,68658.59,71293.38,68555.55,70629.34,69140.58,71189.61,67500.0,1354.0
2024-04-11,100541000.0,100601000.0,101452000.0,100031000.0,70006.23,70631.08,71305.89,69567.21,69343.85,70002.67,71233.6,69235.3,70006.3,70629.34,71308.61,69555.0,1354.4
2024-04-12,99776000.0,100542000.0,101426000.0,98985000.0,67116.52,70006.22,71227.46,65086.86,67671.52,69343.85,69596.9,65005.0,67112.38,70006.3,71249.99,65000.0,1363.7
2024-04-13,97149000.0,99645000.0,100569000.0,95000000.0,63924.51,67116.52,67929.0,60660.57,64188.88,67671.52,67760.25,60050.0,63928.07,67112.38,67944.98,60000.01,1367.65
2024-04-14,98905000.0,97093000.0,99180000.0,95224000.0,65661.84,63924.52,65840.0,62134.0,64571.16,64188.88,66833.32,62576.46,65663.91,63928.07,65859.56,62119.08,1369.625
2024-04-15,96527000.0,98931000.0,99490000.0,95702000.0,63419.99,65661.85,66867.07,62274.4,61770.56,64571.16,64852.25,61600.0,63430.69,65663.91,66866.04,62256.13,1371.6
2024-04-16,95597000.0,96530000.0,96941000.0,93500000.0,63793.39,63419.99,64365.0,61600.0,60305.8,61770.56,64495.79,59888.2,63795.53,63430.69,64419.77,61575.76,1383.7
2024-04-17,91419000.0,95597000.0,96500000.0,90200000.0,61277.37,63793.4,64499.0,59678.16,63499.54,60305.8,64108.1,59673.84,61278.19,63795.53,64518.5,59652.26,1395.3
2024-04-18,93356000.0,91439000.0,94200000.0,90000000.0,63470.08,61277.38,64117.09,60803.35,64445.07,63499.54,65427.93,59605.0,63471.0,61278.19,64136.23,60793.57,1386.3
2024-04-19,93390000.0,93392000.0,95958000.0,88500000.0,63818.01,63470.09,65450.0,59600.01,64810.0,64445.07,64958.33,62950.0,63812.9,63471.0,65453.07,59580.0,1375.9
2024-04-20,94805000.0,93390000.0,95600000.0,92615000.0,64940.59,63818.01,65419.0,63090.07,65034.1,64810.0,65703.1,64457.82,64939.0,63812.9,65429.99,63083.01,1380.45
2024-04-21,94868000.0,94840000.0,95989000.0,94312000.0,64941.15,64940.58,65695.56,64237.5,65993.01,65034.1,66495.26,64210.5,64943.17,64939.0,65704.84,64231.29,1382.725
2024-04-22,97192000.0,94911000.0,97627000.0,94622000.0,66819.32,64941.15,67232.35,64500.0,66432.04,65993.01,67229.9,65810.0,66811.56,64943.17,67240.79,64504.0,1385.0
2024-04-23,96045000.0,97239000.0,97592000.0,95246000.0,66414.0,66819.32,67183.01,65765.81,64616.66,66432.04,67082.8,64506.8,66417.53,66811.56,67181.6,65790.31,1380.6
2024-04-24,93534000.0,96071000.0,96627000.0,92734000.0,64289.59,66414.0,67070.43,63606.06,64137.11,64616.66,65142.86,62800.0,64286.9,66417.53,67088.8,63602.0,1377.9
2024-04-25,92745000.0,93520000.0,94319000.0,91213000.0,64498.34,64289.58,65297.94,62794.0,63508.98,64137.11,65281.92,63350.01,64495.92,64286.9,65303.0,62777.36,1370.0
2024-04-26,91951000.0,92761000.0,93000000.0,91465000.0,63770.01,64498.33,64820.01,63297.48,62960.35,63508.98,64160.69,62399.33,63777.35,64495.92,64822.78,63313.7,1376.6
2024-04-27,91499000.0,91955000.0,92175000.0,90292000.0,63461.98,63770.0,63923.41,62391.24,63542.91,62960.35,64367.89,62751.16,63455.86,63777.35,63929.01,62395.8,1376.25
2024-04-28,90530000.0,91499000.0,92630000.0,90153000.0,63118.62,63461.98,64370.0,62781.0,63036.11,63542.91,63980.39,61802.0,63121.38,63455.86,64374.92,62759.0,1376.075
2024-04-29,91400000.0,90533000.0,92000000.0,88500000.0,63866.0,63118.62,64228.35,61765.53,60791.91,63036.11,64736.7,60551.72,63867.84,63121.38,64218.75,61774.09,1375.9
2024-04-30,87137000.0,91400000.0,92540000.0,85606000.0,60672.0,63866.0,64734.0,59191.6,56885.95,60791.91,61064.93,56571.0,60681.36,63867.84,64735.32,59180.12,1378.7
2024-05-01,83499000.0,87152000.0,87625000.0,80005000.0,58364.97,60672.01,60841.63,56552.82,59263.71,56885.95,59467.95,56636.36,58341.1,60681.36,60856.77,56542.32,1378.35
2024-05-02,83078000.0,83499000.0,84000000.0,80601000.0,59060.61,58364.97,59625.0,56911.84,61679.4,59263.71,62117.65,58628.5,59063.6,58341.1,59633.32,56937.51,1378.0
2024-05-03,89291000.0,83096000.0,89821000.0,82807000.0,62882.01,59060.6,63333.0,58811.32,63605.83,61679.4,64542.02,61538.49,62877.97,59063.6,63343.66,58807.61,1378.5
2024-05-04,90303000.0,89291000.0,91123000.0,87910000.0,63892.04,62882.01,64540.0,62541.03,64433.8,63605.83,64632.11,62890.63,63894.37,62877.97,64539.04,62542.46,1371.85
2024-05-05,90061000.0,90303000.0,90759000.0,88331000.0,64012.0,63892.03,64646.0,62822.17,63625.68,64433.8,65500.0,62916.53,64020.72,63894.37,64661.14,62880.0,1368.525
2024-05-06,88804000.0,90100000.0,91681000.0,88500000.0,63165.19,64012.0,65500.0,62700.0,63742.21,63625.68,64399.42,62703.57,63166.31,64020.72,65513.99,62685.0,1366.8625000000002
2024-05-07,87595000.0,88780000.0,90157000.0,87500000.0,62312.08,63165.18,64422.41,62261.0,62273.89,63742.21,63894.04,61778.9,62326.12,63166.31,64419.12,62251.4,1365.2
2024-05-08,85872000.0,87595000.0,88566000.0,85109000.0,61193.03,62312.07,63020.22,60888.0,62162.25,62273.89,62757.64,60619.5,61198.46,62326.12,63029.99,60881.0,1357.8
2024-05-09,88116000.0,85872000.0,88500000.0,85020000.0,63074.01,61193.03,63429.03,60630.0,60920.26,62162.25,63464.24,60701.0,63072.51,61198.46,63436.46,60611.03,1364.4
2024-05-10,85842000.0,88116000.0,88480000.0,85120000.0,60799.99,63074.0,63469.13,60187.12,61172.52,60920.26,61513.77,60200.61,60803.75,63072.51,63465.0,60180.0,1367.9
2024-05-11,85791000.0,85842000.0,86500000.0,85209000.0,60825.99,60799.99,61515.0,60487.09,61410.16,61172.52,61555.16,60608.2,60834.11,60803.75,61520.0,60480.01,1367.9
2024-05-12,86521000.0,85791000.0,86978000.0,85618000.0,61483.99,60825.99,61888.0,60610.0,63008.22,61410.16,63282.58,60766.66,61478.29,60834.11,61891.49,60603.69,1367.9
2024-05-13,87928000.0,86521000.0,88485000.0,85410000.0,62940.08,61484.0,63450.0,60749.21,61783.51,63008.22,63452.38,61141.02,62932.71,61478.29,63468.56,60750.0,1367.9
2024-05-14,86500000.0,87934000.0,88225000.0,85801000.0,61577.49,62940.09,63118.36,61142.77,64719.32,61783.51,65067.9,61161.58,61574.29,62932.71,63113.25,61101.0,1370.1
2024-05-15,92111000.0,86524000.0,92444000.0,86200000.0,66206.5,61577.49,66444.16,61319.47,65824.75,64719.32,66746.27,64706.72,66211.22,61574.29,66458.49,61337.16,1369.55
2024-05-16,90800000.0,92111000.0,92860000.0,90250000.0,65235.21,66206.51,66752.01,64602.77,67196.42,65824.75,67438.87,64611.79,65242.59,66211.22,66769.85,64600.0,1369.0
2024-05-17,92646000.0,90839000.0,93123000.0,90700000.0,67024.0,65235.21,67451.2,65106.38,66808.39,67196.42,67365.84,66223.68,67007.99,65242.59,67458.04,65102.17,1349.4
2024-05-18,93066000.0,92632000.0,93500000.0,92337000.0,66915.2,67024.0,67400.01,66600.0,66898.26,66808.39,67700.0,66679.5,66909.33,67007.99,67379.43,66567.4,1352.3000000000002
2024-05-19,92185000.0,93066000.0,93990000.0,91843000.0,66274.01,66915.2,67700.0,65857.25,67418.78,66898.26,67486.46,65890.0,66267.58,66909.33,67730.88,65869.44,1353.75
2024-05-20,97260000.0,92185000.0,97264000.0,91931000.0,71446.62,66274.0,71515.56,66060.31,69823.46,67418.78,71963.0,67380.84,71432.8,66267.58,71556.13,66058.89,1355.2
2024-05-21,96700000.0,97260000.0,98150000.0,95571000.0,70148.34,71446.62,71979.0,69162.94,70449.79,69823.46,70591.41,69167.44,70153.0,71432.8,71981.11,69153.24,1356.2
2024-05-22,95421000.0,96717000.0,96999000.0,94640000.0,69166.62,70148.34,70666.0,68842.19,68075.8,70449.79,70666.66,67622.14,69163.1,70153.0,70677.47,68896.2,1364.4
2024-05-23,94900000.0,95421000.0,96881000.0,93000000.0,67969.65,69166.62,70096.12,66312.16,68324.11,68075.8,68417.59,66325.62,67971.36,69163.1,70096.43,66299.22,1363.1
2024-05-24,95214000.0,94897000.0,96160000.0,93300000.0,68549.99,67969.66,69250.0,66600.12,68929.41,68324.11,69592.95,67939.39,68563.06,67971.36,69257.66,66611.44,1364.5
2024-05-25,96240000.0,95214000.0,96598000.0,95192000.0,69290.57,68549.99,69610.0,68500.0,68845.99,68929.41,69541.69,68639.8,69292.07,68563.06,69625.0,68502.0,1367.25
2024-05-26,95610000.0,96240000.0,96590000.0,95400000.0,68507.67,69290.56,69562.23,68128.01,70373.05,68845.99,70523.7,68195.38,68510.0,69292.07,69558.4,68160.0,1368.625
2024-05-27,96050000.0,95634000.0,97360000.0,95050000.0,69436.43,68507.67,70687.56,68250.0,68376.7,70373.05,70676.0,67485.38,69431.61,68510.0,70696.14,68257.01,1370.0
2024-05-28,94600000.0,96050000.0,96119000.0,93654000.0,68398.39,69436.43,69591.81,67277.91,67385.25,68376.7,68935.0,67280.0,68406.58,69431.61,69593.09,67264.6,1365.4
2024-05-29,93910000.0,94654000.0,95232000.0,93440000.0,67652.42,68398.4,68935.68,67124.65,68531.19,67385.25,68818.17,67137.17,67648.85,68406.58,68936.84,67133.91,1359.5
2024-05-30,94943000.0,93910000.0,96120000.0,93620000.0,68352.17,67652.41,69500.0,67128.0,67212.7,68531.19,69507.42,67212.03,68356.69,67648.85,69520.23,67128.74,1364.8
2024-05-31,94505000.0,95000000.0,96000000.0,93700000.0,67540.01,68352.17,69044.1,66670.0,67692.5,67212.7,67999.97,66669.0,67541.3,68356.69,69053.77,66649.0,1376.5
2024-06-01,94720000.0,94504000.0,94850000.0,94361000.0,67766.85,67540.01,67900.0,67428.44,68145.33,67692.5,68459.0,67379.37,67763.27,67541.3,67894.64,67435.0,1379.05
2024-06-02,95000000.0,94762000.0,95626000.0,94500000.0,67765.63,67766.84,68460.0,67257.47,69612.35,68145.33,70273.96,67306.45,67765.5,67763.27,68472.24,67290.07,1380.3249999999998
2024-06-03,95994000.0,95000000.0,97358000.0,94825000.0,68809.9,67765.62,70288.0,67612.48,70438.39,69612.35,70487.35,68576.92,68808.04,67765.5,70298.0,67605.0,1381.6
2024-06-04,97500000.0,95994000.0,97927000.0,95520000.0,70537.84,68809.89,71063.45,68567.32,71571.31,70438.39,71703.34,70100.0,70535.9,68808.04,71081.56,68567.79,1377.6
2024-06-05,98385000.0,97490000.0,98989000.0,97280000.0,71108.0,70537.83,71758.0,70383.66,71298.05,71571.31,71744.2,70733.14,71113.08,70535.9,71772.99,70379.81,1373.1
2024-06-06,98334000.0,98385000.0,99400000.0,98009000.0,70799.06,71108.0,71700.0,70117.64,71109.19,71298.05,71990.0,70133.33,70799.8,71113.08,71662.99,70101.96,1372.3
2024-06-07,97919000.0,98321000.0,99650000.0,97219000.0,69355.6,70799.06,71997.02,68420.0,69422.33,71109.19,71190.0,68380.0,69354.07,70799.8,72000.0,68369.24,1371.5
2024-06-08,98125000.0,97919000.0,98278000.0,97750000.0,69310.46,69355.6,69582.2,69168.02,69508.67,69422.33,69776.74,69137.89,69301.94,69354.07,69588.48,69167.54,1369.2
2024-06-09,97983000.0,98137000.0,98400000.0,97710000.0,69648.14,69310.46,69857.14,69130.24,70063.48,69508.67,70181.81,69172.9,69643.54,69301.94,69853.68,69133.84,1368.0500000000002
2024-06-10,97276000.0,97983000.0,98031000.0,96980000.0,69540.0,69648.15,70195.94,69172.29,66240.73,70063.48,70125.0,66032.9,69528.41,69643.54,70232.13,69166.85,1366.9
2024-06-11,95329000.0,97279000.0,97350000.0,93821000.0,67314.24,69540.0,69590.01,66051.0,69728.8,66240.73,70000.0,66168.0,67313.8,69528.41,69581.02,66019.01,1377.9
2024-06-12,95934000.0,95329000.0,98204000.0,94502000.0,68263.99,67314.23,69999.0,66905.0,66470.49,69728.8,69859.64,66366.67,68264.02,67313.8,70025.73,66894.79,1377.4
2024-06-13,94614000.0,95934000.0,96356000.0,94107000.0,66773.01,68263.98,68449.3,66251.78,66388.09,66470.49,67352.94,66269.7,66775.46,68264.02,68472.61,66259.68,1377.8
2024-06-14,93978000.0,94614000.0,95202000.0,93001000.0,66043.99,66773.01,67370.24,65078.0,66319.59,66388.09,66625.0,65080.0,66047.32,66775.46,67368.34,65057.23,1371.0
2024-06-15,93910000.0,93979000.0,94268000.0,93546000.0,66228.25,66043.99,66478.48,65857.1,66702.11,66319.59,66784.17,65862.08,66222.31,66047.32,66479.99,65843.41,1374.35
2024-06-16,94219000.0,93913000.0,94708000.0,93611000.0,66676.87,66228.25,66998.7,66034.5,65364.87,66702.11,66972.2,65130.0,66673.72,66222.31,66980.19,66037.23,1376.025
2024-06-17,93588000.0,94219000.0,94442000.0,91559000.0,66504.33,66676.86,67298.81,65130.0,64693.82,65364.87,67288.89,64280.48,66485.46,66673.72,67305.58,65120.3,1377.7
2024-06-18,91649000.0,93589000.0,93699000.0,90638000.0,65175.32,66504.33,66588.23,64060.0,64928.5,64693.82,65716.71,64055.78,65178.29,66485.46,66589.1,64044.12,1380.4
2024-06-19,91555000.0,91649000.0,92727000.0,91170000.0,64974.37,65175.32,65727.54,64666.0,64828.08,64928.5,66478.0,64654.0,64964.02,65178.29,65733.44,64670.0,1380.5
2024-06-20,91780000.0,91549000.0,93581000.0,91500000.0,64869.99,64974.37,66482.94,64559.15,63738.21,64828.08,65210.8,63389.0,64876.83,64964.02,66487.0,64550.0,1380.8
2024-06-21,90308000.0,91779000.0,92031000.0,89501000.0,64143.56,64869.99,65066.66,63379.35,64304.44,63738.21,64535.0,63470.59,64142.67,64876.83,65079.75,63368.63,1383.8
2024-06-22,90874000.0,90308000.0,91086000.0,90141000.0,64262.01,64143.56,64546.81,63943.82,64098.48,64304.44,64522.56,64066.27,64259.11,64142.67,64532.36,63937.5,1386.4499999999998
2024-06-23,89046000.0,90874000.0,91382000.0,89033000.0,63210.01,64262.01,64521.0,63178.32,60850.2,64098.48,64185.85,60600.0,63209.63,64259.11,64519.68,63163.63,1387.7749999999999
2024-06-24,85496000.0,89100000.0,89441000.0,83101000.0,60293.3,63210.01,63369.8,58402.0,61811.5,60850.2,62140.4,58484.81,60297.29,63209.63,63370.16,58382.94,1389.1
2024-06-25,87450000.0,85495000.0,87981000.0,85032000.0,61806.01,60293.3,62420.0,60257.06,61470.89,61811.5,62476.92,61143.75,61804.29,60297.29,62427.41,60256.49,1389.7
2024-06-26,86027000.0,87463000.0,88356000.0,85930000.0,60864.99,61806.01,62487.81,60712.0,61582.19,61470.89,62388.0,60618.0,60857.49,61804.29,62493.01,60704.75,1386.4
2024-06-27,86884000.0,86092000.0,87957000.0,85396000.0,61706.47,60864.98,62389.22,60606.63,61057.81,61582.19,62212.69,60744.9,61695.87,60857.49,62398.87,60607.7,1390.1
2024-06-28,85158000.0,86875000.0,87510000.0,84740000.0,60427.84,61706.46,62225.31,60063.0,61110.01,61057.81,61219.3,60053.9,60433.19,61695.87,62233.23,60038.29,1389.2
2024-06-29,85765000.0,85157000.0,86000000.0,85102000.0,60986.68,60427.84,61224.0,60383.77,61719.99,61110.01,61863.17,60722.22,60979.9,60433.19,61239.61,60400.0,1385.8000000000002
2024-06-30,87920000.0,85765000.0,88490000.0,85370000.0,62772.01,60986.68,63058.76,60712.21,63147.89,61719.99,63802.81,61590.2,62772.83,60979.9,63068.91,60707.31,1384.1000000000001
2024-07-01,88253000.0,87920000.0,89644000.0,87609000.0,62899.99,62772.01,63861.76,62497.2,61954.77,63147.89,63858.97,61843.6,62893.02,62772.83,63863.88,62527.77,1382.4
2024-07-02,87248000.0,88259000.0,88847000.0,86987000.0,62135.47,62900.0,63288.83,61806.28,60184.68,61954.77,62383.1,59618.74,62131.02,62893.02,63295.86,61810.5,1380.8
2024-07-03,85331000.0,87270000.0,87623000.0,84508000.0,60208.58,62135.46,62285.94,59400.0,58155.6,60184.68,60660.38,56774.19,60211.1,62131.02,62286.36,59387.59,1387.4
2024-07-04,81680000.0,85331000.0,85592000.0,81207000.0,57050.01,60208.57,60498.19,56771.0,56647.98,58155.6,58811.9,53547.01,57056.28,60211.1,60503.22,56752.13,1389.4
2024-07-05,81118000.0,81680000.0,82544000.0,77335000.0,56628.79,57050.02,57546.0,53485.93,57318.23,56647.98,57435.35,55818.82,56631.52,57056.28,57555.0,53345.94,1381.9
2024-07-06,82826000.0,81118000.0,83202000.0,79938000.0,58230.13,56628.79,58475.0,56018.0,56831.62,57318.23,58471.9,56580.14,58239.99,56631.52,58485.47,56018.21,1380.45
2024-07-07,79397000.0,82850000.0,82940000.0,79280000.0,55857.81,58230.13,58449.46,55724.37,55760.13,56831.62,58200.0,54278.07,55864.83,58239.99,58445.8,55718.61,1379.725
2024-07-08,80534000.0,79397000.0,82700000.0,77880000.0,56714.62,55857.81,58236.73,54260.16,57470.49,55760.13,58128.67,55436.37,56711.66,55864.83,58220.0,54277.81,1379.0
2024-07-09,82043000.0,80499000.0,82300000.0,80000000.0,58050.0,56714.61,58296.0,56289.45,57705.89,57470.49,59460.36,57334.6,58048.52,56711.66,58312.0,56291.83,1379.4
2024-07-10,81896000.0,82043000.0,83825000.0,81096000.0,57725.85,58050.0,59470.0,57157.79,57408.75,57705.89,59509.8,57071.18,57733.33,58048.52,59482.0,57149.27,1383.4
2024-07-11,81070000.0,81926000.0,83795000.0,81000000.0,57339.89,57725.85,59650.0,57050.0,58209.15,57408.75,58269.23,56557.64,57343.88,57733.33,59559.73,57049.96,1385.6
2024-07-12,81540000.0,81070000.0,82309000.0,80085000.0,57889.1,57339.89,58526.68,56542.47,58833.16,58209.15,58884.61,57153.06,57891.49,57343.88,58536.45,56538.8,1380.1
2024-07-13,82901000.0,81548000.0,83700000.0,81300000.0,59204.02,57889.09,59850.0,57756.63,60062.92,58833.16,60393.94,58262.9,59204.58,57891.49,59858.0,57750.0,1378.1999999999998
2024-07-14,85430000.0,82901000.0,86000000.0,82860000.0,60797.91,59204.01,61420.69,59194.01,63013.41,60062.92,63307.69,59859.15,60791.33,59204.58,61433.24,59193.96,1377.25
2024-07-15,91162000.0,85430000.0,91294000.0,85269000.0,64724.14,60797.91,64900.0,60632.3,64872.62,63013.41,64985.72,62381.34,64721.37,60791.33,64912.45,60649.91,1376.3
2024-07-16,90807000.0,91162000.0,91544000.0,87300000.0,65043.99,64724.06,65388.97,62373.24,64730.91,64872.62,66096.43,64117.26,65047.0,64721.37,65399.96,62382.93,1381.9
2024-07-17,89467000.0,90825000.0,92159000.0,89380000.0,64087.99,65044.0,66128.63,63854.0,63543.17,64730.91,65100.0,63420.0,64085.63,65047.0,66129.54,63846.77,1386.0
2024-07-18,89850000.0,89464000.0,91200000.0,89049000.0,63987.92,64087.99,65133.3,63238.48,65806.05,63543.17,65887.56,63239.44,63994.11,64085.63,65119.53,63233.74,1381.5
2024-07-19,93004000.0,89850000.0,94073000.0,88675000.0,66660.0,63987.92,67386.0,63300.67,66804.63,65806.05,67376.35,65794.6,66660.74,63994.11,67397.34,63295.59,1379.9
2024-07-20,94065000.0,93004000.0,94624000.0,92736000.0,67139.96,66660.01,67598.0,66222.46,67169.99,66804.63,67575.0,66591.06,67132.56,66660.74,67617.4,66227.8,1383.25
2024-07-21,95000000.0,94073000.0,95299000.0,92413000.0,68165.34,67139.97,68366.66,65777.0,67078.57,67169.99,68457.97,65793.1,68170.01,67132.56,68381.0,65777.0,1384.925
2024-07-22,94357000.0,95000000.0,95353000.0,93050000.0,67532.01,68165.35,68474.55,66559.97,66579.51,67078.57,68243.24,65976.61,67530.82,68170.01,68486.01,66498.24,1386.6
2024-07-23,92230000.0,94284000.0,94748000.0,92000000.0,65936.01,67532.0,67750.98,65441.08,66174.0,66579.51,67087.99,65463.95,65939.31,67530.82,67757.15,65429.98,1388.6
2024-07-24,91501000.0,92224000.0,93494000.0,91051000.0,65376.0,65936.0,67102.01,65111.0,64776.38,66174.0,66700.0,63461.03,65377.2,65939.31,67112.98,65072.02,1385.1
2024-07-25,92465000.0,91501000.0,93138000.0,89202000.0,65799.95,65376.01,66175.49,63456.7,67546.91,64776.38,67987.0,64362.2,65805.11,65377.2,66190.32,63443.43,1385.1
2024-07-26,94727000.0,92475000.0,95000000.0,92286000.0,67907.99,65799.95,68200.0,65722.63,68836.11,67546.91,69395.28,67308.75,67909.78,65805.11,68219.02,65722.43,1385.4
2024-07-27,94292000.0,94639000.0,96813000.0,93150000.0,67896.5,67908.0,69399.99,66650.0,67644.4,68836.11,69150.94,66658.11,67899.4,67909.78,69415.15,66635.03,1385.4
2024-07-28,95363000.0,94341000.0,95380000.0,93600000.0,68249.88,67896.49,68318.43,67066.66,68103.91,67644.4,70067.52,67616.1,68242.63,67899.4,68339.05,67052.69,1385.4
2024-07-29,93618000.0,95363000.0,97100000.0,93203000.0,66784.69,68249.88,70079.99,66428.0,66220.14,68103.91,68131.54,65540.7,66781.35,68242.63,70067.09,66421.36,1385.4
2024-07-30,92788000.0,93605000.0,93878000.0,91825000.0,66188.0,66784.68,67000.0,65302.67,66393.28,66220.14,66838.75,65318.18,66191.9,66781.35,66993.73,65299.25,1382.0
2024-07-31,90345000.0,92790000.0,93298000.0,90345000.0,64628.0,66188.0,66849.24,64530.0,62937.82,66393.28,66820.72,62705.49,64631.66,66191.9,66844.54,64524.9,1384.6
2024-08-01,91789000.0,90346000.0,92300000.0,88001000.0,65354.02,64628.01,65659.78,62302.0,63444.68,62937.82,65662.05,62313.23,65359.52,64631.66,65664.17,62276.07,1380.1
2024-08-02,86691000.0,91789000.0,92200000.0,86377000.0,61498.33,65354.02,65596.14,61230.01,60878.96,63444.68,63609.06,60529.41,61492.7,65359.52,65604.69,61220.51,1365.9
2024-08-03,85957000.0,86691000.0,87690000.0,85000000.0,60697.99,61498.34,62198.22,59850.0,59086.6,60878.96,61282.1,58960.0,60706.71,61492.7,62195.44,59845.0,1369.35
2024-08-04,81871000.0,85954000.0,86311000.0,81684000.0,58161.0,60697.99,61117.63,57122.77,54322.28,59086.6,59571.63,49031.91,58165.87,60706.71,61117.99,57141.0,1371.0749999999998
2024-08-05,77833000.0,81871000.0,82256000.0,72100000.0,54018.81,58161.0,58305.59,49000.0,56412.38,54322.28,56616.82,52551.23,54024.47,58165.87,58308.01,48974.0,1372.8
2024-08-06,80224000.0,77786000.0,82150000.0,77782000.0,56022.01,54018.82,57040.99,53950.0,56073.67,56412.38,57711.24,55534.1,56019.93,54024.47,57078.28,53946.16,1360.6
2024-08-07,78388000.0,80166000.0,81950000.0,77782000.0,55134.16,56022.0,57736.05,54558.62,59405.49,56073.67,59479.43,54567.87,55143.12,56019.93,57753.0,54548.7,1372.2
2024-08-08,86397000.0,78386000.0,87980000.0,77941000.0,61685.99,55133.76,62745.14,54730.0,59812.85,59405.49,62701.75,59254.28,61686.97,55143.12,62745.45,54736.64,1376.4
2024-08-09,85518000.0,86397000.0,86704000.0,84000000.0,60837.99,61686.0,61744.37,59535.0,60512.11,59812.85,61444.0,59725.69,60845.02,61686.97,61757.07,59520.53,1377.7
2024-08-10,85669000.0,85523000.0,86370000.0,84760000.0,60923.51,60837.99,61470.58,60242.0,60124.49,60512.11,61830.98,59954.97,60923.71,60845.02,61484.99,60240.58,1373.5500000000002
2024-08-11,82815000.0,85669000.0,86424000.0,82208000.0,58712.59,60923.51,61858.0,58286.73,60195.74,60124.49,60692.31,57654.01,58726.67,60923.71,61878.81,58293.1,1371.4750000000001
2024-08-12,83221000.0,82816000.0,85000000.0,81000000.0,59346.64,58712.59,60711.09,57642.21,59472.41,60195.74,60398.22,58422.3,59349.13,58726.67,60710.73,57655.11,1369.4
2024-08-13,84600000.0,83207000.0,85770000.0,82050000.0,60587.15,59346.64,61578.1,58392.88,59449.38,59472.41,61733.33,58837.83,60582.31,59349.13,61580.75,58400.4,1367.7
2024-08-14,82457000.0,84587000.0,85950000.0,82218000.0,58683.39,60587.16,61800.0,58433.18,59682.47,59449.38,59759.03,57700.0,58685.49,60582.31,61850.0,58433.32,1370.3
2024-08-15,81004000.0,82440000.0,83555000.0,79500000.0,57541.06,58683.39,59849.38,56078.54,58052.68,59682.47,59829.87,56109.39,57539.07,58685.49,59856.38,56089.73,1365.85
2024-08-16,82209000.0,81044000.0,83400000.0,80296000.0,58874.6,57541.05,59817.76,57098.62,59366.93,58052.68,59791.71,57980.95,58879.89,57539.07,59826.56,57096.07,1361.4
2024-08-17,82849000.0,82185000.0,83000000.0,82042000.0,59491.99,58874.59,59700.0,58785.05,59827.05,59366.93,60254.17,59144.39,59498.11,58879.89,59716.92,58795.12,1360.75
2024-08-18,81500000.0,82821000.0,83679000.0,81500000.0,58427.35,59491.99,60284.99,58408.92,58554.92,59827.05,59907.21,57807.06,58434.57,59498.11,60282.67,58419.36,1360.425
2024-08-19,81680000.0,81500000.0,81915000.0,80100000.0,59438.5,58427.35,59617.63,57787.3,58825.22,58554.92,61347.83,58380.0,59439.59,58434.57,59613.17,57793.59,1360.1
2024-08-20,80751000.0,81678000.0,83400000.0,80501000.0,59013.8,59438.5,61400.0,58548.23,59512.21,58825.22,60198.69,58588.24,59007.92,59439.59,61425.0,58510.0,1337.8
2024-08-21,82900000.0,80751000.0,83600000.0,80567000.0,61156.03,59013.8,61820.93,58783.47,60435.78,59512.21,61790.31,59384.62,61152.67,59007.92,61829.56,58776.44,1332.0
2024-08-22,82003000.0,82900000.0,83101000.0,81280000.0,60375.84,61156.03,61400.0,59724.87,61541.34,60435.78,62305.7,60150.0,60388.68,61152.67,61417.81,59700.0,1332.4
2024-08-23,85600000.0,82012000.0,86500000.0,82002000.0,64037.24,60375.83,64955.0,60342.14,63984.9,61541.34,64937.5,61347.83,64046.3,60388.68,65000.0,60338.34,1335.9
2024-08-24,85767000.0,85600000.0,86390000.0,85155000.0,64157.01,64037.24,64494.5,63531.0,64134.43,63984.9,64478.72,63546.91,64153.5,64046.3,64500.0,63543.28,1338.0
2024-08-25,86254000.0,85807000.0,86979000.0,85410000.0,64220.0,64157.02,65000.0,63773.27,63540.62,64134.43,64991.46,63100.0,64218.1,64153.5,65032.12,63780.0,1339.05
